   225    0.57087E+04    0.99219E+00    0.21963E+02
   226    0.57057E+04    0.10235E+01    0.23617E+02
   227    0.57021E+04    0.10565E+01    0.25277E+02
   228    0.56979E+04    0.10912E+01    0.26943E+02
   229    0.56932E+04    0.11277E+01    0.28614E+02
   230    0.56878E+04    0.11659E+01    0.30289E+02
   231    0.56818E+04    0.12060E+01    0.31967E+02
   232    0.56752E+04    0.12480E+01    0.33649E+02
   233    0.56681E+04    0.12918E+01    0.35332E+02
   234    0.56603E+04    0.13376E+01    0.37017E+02
   235    0.56520E+04    0.13853E+01    0.38703E+02
   236    0.56431E+04    0.14350E+01    0.40389E+02
   237    0.56335E+04    0.14867E+01    0.42075E+02
   238    0.56234E+04    0.15405E+01    0.43760E+02
   239    0.56127E+04    0.15963E+01    0.45442E+02
   240    0.56014E+04    0.16543E+01    0.47122E+02
   241    0.55895E+04    0.17144E+01    0.48799E+02
   242    0.55771E+04    0.17767E+01    0.50472E+02
   243    0.55640E+04    0.18412E+01    0.52141E+02
   244    0.55504E+04    0.19079E+01    0.53804E+02
   245    0.55362E+04    0.19769E+01    0.55461E+02
   246    0.55213E+04    0.20483E+01    0.57111E+02
   247    0.55060E+04    0.21219E+01    0.58755E+02
   248    0.54900E+04    0.21980E+01    0.60390E+02
   249    0.54734E+04    0.22764E+01    0.62016E+02
   250    0.54563E+04    0.23573E+01    0.63634E+02
   251    0.54386E+04    0.24407E+01    0.65241E+02
   252    0.54203E+04    0.25265E+01    0.66838E+02
   253    0.54014E+04    0.26147E+01    0.68423E+02
   254    0.53820E+04    0.27053E+01    0.69997E+02
   255    0.53621E+04    0.27984E+01    0.71558E+02
   256    0.53416E+04    0.28937E+01    0.73106E+02
   257    0.53206E+04    0.29914E+01    0.74640E+02
   258    0.52991E+04    0.30915E+01    0.76160E+02
   259    0.52771E+04    0.31938E+01    0.77666E+02
   260    0.52546E+04    0.32983E+01    0.79155E+02
   261    0.52316E+04    0.34052E+01    0.80629E+02
   262    0.52082E+04    0.35142E+01    0.82086E+02
   263    0.51843E+04    0.36254E+01    0.83526E+02
   264    0.51599E+04    0.37389E+01    0.84948E+02
   265    0.51351E+04    0.38544E+01    0.86351E+02
   266    0.51099E+04    0.39721E+01    0.87735E+02
   267    0.50843E+04    0.40920E+01    0.89099E+02
   268    0.50582E+04    0.42139E+01    0.90443E+02
   269    0.50318E+04    0.43378E+01    0.91766E+02
   270    0.50050E+04    0.44638E+01    0.93068E+02
   271    0.49777E+04    0.45918E+01    0.94347E+02
   272    0.49502E+04    0.47219E+01    0.95604E+02
   273    0.49223E+04    0.48539E+01    0.96837E+02
   274    0.48940E+04    0.49878E+01    0.98046E+02
   275    0.48654E+04    0.51237E+01    0.99231E+02
   276    0.48364E+04    0.52615E+01    0.10039E+03
   277    0.48072E+04    0.54011E+01    0.10152E+03
   278    0.47776E+04    0.55426E+01    0.10263E+03
   279    0.47478E+04    0.56860E+01    0.10371E+03
   280    0.47176E+04    0.58312E+01    0.10476E+03
   281    0.46872E+04    0.59782E+01    0.10579E+03
   282    0.46566E+04    0.61269E+01    0.10678E+03
   283    0.46256E+04    0.62774E+01    0.10775E+03
   284    0.45945E+04    0.64296E+01    0.10869E+03
   285    0.45631E+04    0.65835E+01    0.10959E+03
   286    0.45314E+04    0.67391E+01    0.11046E+03
   287    0.44996E+04    0.68963E+01    0.11131E+03
   288    0.44676E+04    0.70552E+01    0.11212E+03
   289    0.44353E+04    0.72157E+01    0.11289E+03
   290    0.44029E+04    0.73778E+01    0.11364E+03
   291    0.43703E+04    0.75415E+01    0.11434E+03
   292    0.43376E+04    0.77066E+01    0.11502E+03
   293    0.43046E+04    0.78734E+01    0.11566E+03
   294    0.42716E+04    0.80416E+01    0.11626E+03
   295    0.42384E+04    0.82113E+01    0.11682E+03
   296    0.42051E+04    0.83824E+01    0.11735E+03
   297    0.41717E+04    0.85550E+01    0.11784E+03
   298    0.41382E+04    0.87290E+01    0.11829E+03
   299    0.41046E+04    0.89043E+01    0.11870E+03
   300    0.40709E+04    0.90811E+01    0.11908E+03
   301    0.40372E+04    0.92591E+01    0.11941E+03
   302    0.40034E+04    0.94384E+01    0.11970E+03
   303    0.39695E+04    0.96190E+01    0.11995E+03
   304    0.39356E+04    0.98006E+01    0.12016E+03
   305    0.39017E+04    0.99833E+01    0.12034E+03
   306    0.38677E+04    0.10167E+02    0.12047E+03
   307    0.38337E+04    0.10351E+02    0.12056E+03
   308    0.37998E+04    0.10537E+02    0.12062E+03
   309    0.37658E+04    0.10723E+02    0.12063E+03
   310    0.37318E+04    0.10910E+02    0.12061E+03
   311    0.36979E+04    0.11097E+02    0.12055E+03
   312    0.36640E+04    0.11285E+02    0.12045E+03
   313    0.36302E+04    0.11473E+02    0.12031E+03
   314    0.35963E+04    0.11662E+02    0.12014E+03
   315    0.35626E+04    0.11851E+02    0.11993E+03
   316    0.35289E+04    0.12040E+02    0.11968E+03
   317    0.34953E+04    0.12229E+02    0.11939E+03
   318    0.34618E+04    0.12418E+02    0.11907E+03
   319    0.34284E+04    0.12608E+02    0.11871E+03
   320    0.33951E+04    0.12797E+02    0.11831E+03
   321    0.33619E+04    0.12986E+02    0.11788E+03
   322    0.33289E+04    0.13175E+02    0.11741E+03
   323    0.32959E+04    0.13363E+02    0.11690E+03
   324    0.32632E+04    0.13551E+02    0.11636E+03
   325    0.32305E+04    0.13739E+02    0.11579E+03
   326    0.31981E+04    0.13926E+02    0.11517E+03
   327    0.31658E+04    0.14112E+02    0.11453E+03
   328    0.31337E+04    0.14298E+02    0.11384E+03
   329    0.31018E+04    0.14483E+02    0.11313E+03
   330    0.30701E+04    0.14667E+02    0.11238E+03
   331    0.30386E+04    0.14851E+02    0.11159E+03
   332    0.30073E+04    0.15033E+02    0.11077E+03
   333    0.29762E+04    0.15214E+02    0.10992E+03
   334    0.29454E+04    0.15394E+02    0.10903E+03
