  0.374628E+00  0.435462E+06  0.433258E+06  0.000000E+00  0.000000E+00  0.534195E+04  0.435462E+06  0.524209E+00  0.433297E+06
  0.381080E+00  0.425025E+06  0.422902E+06  0.000000E+00  0.000000E+00  0.506569E+04  0.425025E+06  0.524209E+00  0.422916E+06
  0.387533E+00  0.414898E+06  0.412846E+06  0.000000E+00  0.000000E+00  0.480641E+04  0.414898E+06  0.524208E+00  0.412842E+06
  0.393985E+00  0.404935E+06  0.402940E+06  0.000000E+00  0.000000E+00  0.456135E+04  0.404935E+06  0.524208E+00  0.402929E+06
  0.400437E+00  0.395084E+06  0.393131E+06  0.000000E+00  0.000000E+00  0.432907E+04  0.395084E+06  0.524208E+00  0.393125E+06
  0.406889E+00  0.385406E+06  0.383486E+06  0.000000E+00  0.000000E+00  0.410945E+04  0.385406E+06  0.524208E+00  0.383492E+06
  0.413341E+00  0.376013E+06  0.374124E+06  0.000000E+00  0.000000E+00  0.390292E+04  0.376013E+06  0.524207E+00  0.374142E+06
  0.419793E+00  0.367014E+06  0.365158E+06  0.000000E+00  0.000000E+00  0.370978E+04  0.367014E+06  0.524207E+00  0.365186E+06
  0.426245E+00  0.358466E+06  0.356648E+06  0.000000E+00  0.000000E+00  0.352978E+04  0.358466E+06  0.524207E+00  0.356680E+06
  0.432697E+00  0.350382E+06  0.348608E+06  0.000000E+00  0.000000E+00  0.336220E+04  0.350382E+06  0.524206E+00  0.348636E+06
  0.439149E+00  0.342709E+06  0.340981E+06  0.000000E+00  0.000000E+00  0.320579E+04  0.342709E+06  0.524206E+00  0.341002E+06
  0.445601E+00  0.335361E+06  0.333680E+06  0.000000E+00  0.000000E+00  0.305908E+04  0.335361E+06  0.524206E+00  0.333692E+06
  0.452054E+00  0.328248E+06  0.326610E+06  0.000000E+00  0.000000E+00  0.292069E+04  0.328248E+06  0.524206E+00  0.326615E+06
  0.458506E+00  0.321304E+06  0.319705E+06  0.000000E+00  0.000000E+00  0.278957E+04  0.321304E+06  0.524206E+00  0.319706E+06
  0.464958E+00  0.314508E+06  0.312942E+06  0.000000E+00  0.000000E+00  0.266514E+04  0.314508E+06  0.524205E+00  0.312943E+06
  0.471410E+00  0.307865E+06  0.306328E+06  0.000000E+00  0.000000E+00  0.254708E+04  0.307865E+06  0.524205E+00  0.306332E+06
  0.477862E+00  0.301403E+06  0.299893E+06  0.000000E+00  0.000000E+00  0.243527E+04  0.301403E+06  0.524205E+00  0.299902E+06
  0.484314E+00  0.295152E+06  0.293668E+06  0.000000E+00  0.000000E+00  0.232960E+04  0.295152E+06  0.524205E+00  0.293680E+06
  0.490766E+00  0.289134E+06  0.287678E+06  0.000000E+00  0.000000E+00  0.222993E+04  0.289134E+06  0.524205E+00  0.287692E+06
  0.497218E+00  0.283357E+06  0.281931E+06  0.000000E+00  0.000000E+00  0.213598E+04  0.283357E+06  0.524204E+00  0.281944E+06
  0.503670E+00  0.277803E+06  0.276407E+06  0.000000E+00  0.000000E+00  0.204732E+04  0.277803E+06  0.524204E+00  0.276418E+06
  0.510122E+00  0.272447E+06  0.271080E+06  0.000000E+00  0.000000E+00  0.196347E+04  0.272447E+06  0.524204E+00  0.271088E+06
  0.516575E+00  0.267256E+06  0.265918E+06  0.000000E+00  0.000000E+00  0.188396E+04  0.267256E+06  0.524204E+00  0.265923E+06
  0.523027E+00  0.262203E+06  0.260893E+06  0.000000E+00  0.000000E+00  0.180838E+04  0.262203E+06  0.524204E+00  0.260896E+06
  0.566713E+00  0.231340E+06  0.230180E+06  0.000000E+00  0.000000E+00  0.138425E+04  0.231340E+06  0.524203E+00  0.230186E+06
  0.626315E+00  0.197759E+06  0.196768E+06  0.000000E+00  0.000000E+00  0.989500E+03  0.197759E+06  0.524202E+00  0.196771E+06
  0.692186E+00  0.168816E+06  0.167971E+06  0.000000E+00  0.000000E+00  0.704989E+03  0.168816E+06  0.524201E+00  0.167973E+06
  0.764983E+00  0.143923E+06  0.143202E+06  0.000000E+00  0.000000E+00  0.500727E+03  0.143923E+06  0.524200E+00  0.143203E+06
  0.845437E+00  0.122545E+06  0.121931E+06  0.000000E+00  0.000000E+00  0.354595E+03  0.122545E+06  0.524200E+00  0.121932E+06
  0.934352E+00  0.104221E+06  0.103699E+06  0.000000E+00  0.000000E+00  0.250420E+03  0.104221E+06  0.524199E+00  0.103699E+06
  0.103262E+01  0.885393E+05  0.880960E+05  0.000000E+00  0.000000E+00  0.176393E+03  0.885393E+05  0.524199E+00  0.880960E+05
  0.114122E+01  0.751329E+05  0.747566E+05  0.000000E+00  0.000000E+00  0.123940E+03  0.751329E+05  0.524199E+00  0.747565E+05
  0.126124E+01  0.636946E+05  0.633755E+05  0.000000E+00  0.000000E+00  0.868901E+02  0.636945E+05  0.524198E+00  0.633754E+05
  0.139389E+01  0.539443E+05  0.536741E+05  0.000000E+00  0.000000E+00  0.607845E+02  0.539443E+05  0.524198E+00  0.536740E+05
  0.154049E+01  0.456444E+05  0.454157E+05  0.000000E+00  0.000000E+00  0.424379E+02  0.456444E+05  0.524198E+00  0.454156E+05
  0.170250E+01  0.385869E+05  0.383935E+05  0.000000E+00  0.000000E+00  0.295735E+02  0.385869E+05  0.524198E+00  0.383934E+05
  0.188156E+01  0.325930E+05  0.324296E+05  0.000000E+00  0.000000E+00  0.205735E+02  0.325930E+05  0.524197E+00  0.324296E+05
  0.207944E+01  0.275063E+05  0.273683E+05  0.000000E+00  0.000000E+00  0.142887E+02  0.275063E+05  0.524197E+00  0.273684E+05
  0.229814E+01  0.231964E+05  0.230799E+05  0.000000E+00  0.000000E+00  0.990948E+01  0.231963E+05  0.524197E+00  0.230800E+05
  0.253983E+01  0.195471E+05  0.194488E+05  0.000000E+00  0.000000E+00  0.686297E+01  0.195470E+05  0.524197E+00  0.194490E+05
  0.280695E+01  0.164599E+05  0.163772E+05  0.000000E+00  0.000000E+00  0.474704E+01  0.164599E+05  0.524196E+00  0.163773E+05
  0.310216E+01  0.138505E+05  0.137808E+05  0.000000E+00  0.000000E+00  0.327950E+01  0.138505E+05  0.524196E+00  0.137810E+05
  0.342842E+01  0.116454E+05  0.115866E+05  0.000000E+00  0.000000E+00  0.226294E+01  0.116454E+05  0.524196E+00  0.115869E+05
  0.378899E+01  0.978563E+04  0.973617E+04  0.000000E+00  0.000000E+00  0.155992E+01  0.978562E+04  0.524195E+00  0.973647E+04
  0.418748E+01  0.821746E+04  0.817583E+04  0.000000E+00  0.000000E+00  0.107433E+01  0.821745E+04  0.524195E+00  0.817616E+04
  0.462788E+01  0.689583E+04  0.686079E+04  0.000000E+00  0.000000E+00  0.739122E+00  0.689581E+04  0.524194E+00  0.686115E+04
  0.511460E+01  0.578169E+04  0.575220E+04  0.000000E+00  0.000000E+00  0.507997E+00  0.578167E+04  0.524193E+00  0.575259E+04
  0.565250E+01  0.484430E+04  0.481948E+04  0.000000E+00  0.000000E+00  0.348831E+00  0.484427E+04  0.524192E+00  0.481989E+04
  0.624698E+01  0.405471E+04  0.403382E+04  0.000000E+00  0.000000E+00  0.239223E+00  0.405468E+04  0.524191E+00  0.403425E+04
  0.690398E+01  0.339033E+04  0.337274E+04  0.000000E+00  0.000000E+00  0.163875E+00  0.339029E+04  0.524189E+00  0.337320E+04
  0.763008E+01  0.283005E+04  0.281525E+04  0.000000E+00  0.000000E+00  0.112058E+00  0.283001E+04  0.524188E+00  0.281572E+04
  0.843255E+01  0.235805E+04  0.234558E+04  0.000000E+00  0.000000E+00  0.764741E-01  0.235799E+04  0.524185E+00  0.234607E+04
