    0.45369E+00    0.40017E+03
    0.46286E+00    0.38393E+03
    0.47221E+00    0.36792E+03
    0.48174E+00    0.35238E+03
    0.49148E+00    0.33754E+03
    0.50141E+00    0.32355E+03
    0.51153E+00    0.31027E+03
    0.52187E+00    0.29750E+03
    0.53241E+00    0.28510E+03
    0.54317E+00    0.27309E+03
    0.55414E+00    0.26150E+03
    0.56533E+00    0.25039E+03
    0.57675E+00    0.23975E+03
    0.58840E+00    0.22957E+03
    0.60029E+00    0.21983E+03
    0.61242E+00    0.21049E+03
    0.62479E+00    0.20152E+03
    0.63741E+00    0.19290E+03
    0.65029E+00    0.18463E+03
    0.66342E+00    0.17668E+03
    0.67683E+00    0.16906E+03
    0.69050E+00    0.16174E+03
    0.70445E+00    0.15473E+03
    0.71868E+00    0.14801E+03
    0.73320E+00    0.14157E+03
    0.74801E+00    0.13539E+03
    0.76312E+00    0.12947E+03
    0.77854E+00    0.12380E+03
    0.79426E+00    0.11836E+03
    0.81031E+00    0.11315E+03
    0.82668E+00    0.10816E+03
    0.84338E+00    0.10338E+03
    0.86041E+00    0.98799E+02
    0.87780E+00    0.94415E+02
    0.89553E+00    0.90218E+02
    0.91362E+00    0.86199E+02
    0.93208E+00    0.82353E+02
    0.95091E+00    0.78671E+02
    0.97011E+00    0.75147E+02
    0.98971E+00    0.71775E+02
    0.10097E+01    0.68547E+02
    0.10301E+01    0.65459E+02
    0.10509E+01    0.62505E+02
    0.10721E+01    0.59678E+02
    0.10938E+01    0.56974E+02
    0.11159E+01    0.54389E+02
    0.11384E+01    0.51917E+02
    0.11614E+01    0.49553E+02
    0.11849E+01    0.47294E+02
    0.12088E+01    0.45133E+02
    0.12333E+01    0.43068E+02
    0.12582E+01    0.41093E+02
    0.12836E+01    0.39205E+02
    0.13095E+01    0.37401E+02
    0.13360E+01    0.35676E+02
    0.13630E+01    0.34029E+02
    0.13905E+01    0.32456E+02
    0.14186E+01    0.30953E+02
    0.14472E+01    0.29518E+02
    0.14765E+01    0.28148E+02
    0.15063E+01    0.26839E+02
    0.15367E+01    0.25589E+02
    0.15678E+01    0.24394E+02
    0.15994E+01    0.23254E+02
    0.16318E+01    0.22165E+02
    0.16647E+01    0.21126E+02
    0.16984E+01    0.20134E+02
    0.17327E+01    0.19187E+02
    0.17677E+01    0.18284E+02
    0.18034E+01    0.17422E+02
    0.18398E+01    0.16600E+02
    0.18770E+01    0.15816E+02
    0.19149E+01    0.15067E+02
    0.19536E+01    0.14353E+02
    0.19930E+01    0.13672E+02
    0.20333E+01    0.13022E+02
    0.20744E+01    0.12402E+02
    0.21163E+01    0.11810E+02
    0.21590E+01    0.11245E+02
    0.22026E+01    0.10706E+02
    0.22471E+01    0.10193E+02
    0.22925E+01    0.97031E+01
    0.23388E+01    0.92363E+01
    0.23861E+01    0.87914E+01
    0.24343E+01    0.83674E+01
    0.24835E+01    0.79632E+01
    0.25336E+01    0.75779E+01
    0.25848E+01    0.72107E+01
    0.26370E+01    0.68607E+01
    0.26903E+01    0.65272E+01
    0.27447E+01    0.62094E+01
    0.28001E+01    0.59066E+01
    0.28567E+01    0.56181E+01
    0.29144E+01    0.53433E+01
    0.29733E+01    0.50813E+01
    0.30333E+01    0.48317E+01
    0.30946E+01    0.45936E+01
    0.31571E+01    0.43667E+01
    0.32209E+01    0.41504E+01
    0.32860E+01    0.39442E+01
    0.33523E+01    0.37478E+01
    0.34201E+01    0.35607E+01
    0.34892E+01    0.33826E+01
    0.35596E+01    0.32129E+01
    0.36316E+01    0.30513E+01
    0.37049E+01    0.28973E+01
    0.37798E+01    0.27506E+01
    0.38561E+01    0.26108E+01
    0.39340E+01    0.24776E+01
    0.40135E+01    0.23507E+01
    0.40946E+01    0.22299E+01
    0.41773E+01    0.21149E+01
    0.42617E+01    0.20054E+01
    0.43478E+01    0.19010E+01
    0.44356E+01    0.18015E+01
    0.45252E+01    0.17065E+01
    0.46166E+01    0.16158E+01
    0.47099E+01    0.15291E+01
    0.48050E+01    0.14464E+01
    0.49021E+01    0.13675E+01
    0.50011E+01    0.12923E+01
    0.51021E+01    0.12208E+01
    0.52052E+01    0.11528E+01
    0.53104E+01    0.10881E+01
    0.54176E+01    0.10264E+01
    0.55271E+01    0.96751E+00
    0.56387E+01    0.91123E+00
    0.57526E+01    0.85739E+00
    0.58689E+01    0.80590E+00
    0.59874E+01    0.75667E+00
    0.61084E+01    0.70963E+00
    0.62318E+01    0.66472E+00
    0.63577E+01    0.62186E+00
    0.64861E+01    0.58098E+00
    0.66171E+01    0.54199E+00
    0.67508E+01    0.50485E+00
    0.68872E+01    0.46947E+00
    0.70263E+01    0.43580E+00
    0.71682E+01    0.40371E+00
    0.73130E+01    0.37307E+00
    0.74608E+01    0.34379E+00
    0.76115E+01    0.31581E+00
    0.77653E+01    0.28910E+00
    0.79221E+01    0.26372E+00
    0.80822E+01    0.23972E+00
    0.82454E+01    0.21715E+00
    0.84120E+01    0.19602E+00
    0.85819E+01    0.17630E+00
    0.87553E+01    0.15770E+00
    0.89322E+01    0.13999E+00
    0.91126E+01    0.12304E+00
    0.92967E+01    0.10683E+00
    0.94845E+01    0.91492E-01
    0.96761E+01    0.77500E-01
    0.98716E+01    0.65211E-01
    0.10071E+02    0.54741E-01
    0.10274E+02    0.46039E-01
    0.10482E+02    0.38828E-01
    0.10694E+02    0.32220E-01
    0.10910E+02    0.25628E-01
    0.11130E+02    0.19035E-01
    0.11355E+02    0.12862E-01
    0.11584E+02    0.77714E-02
    0.11818E+02    0.43455E-02
    0.12057E+02    0.23707E-02
    0.12301E+02    0.13304E-02
    0.12549E+02    0.80972E-03
    0.12803E+02    0.55975E-03
    0.13061E+02    0.44296E-03
    0.13325E+02    0.39891E-03
    0.13594E+02    0.40637E-03
    0.13869E+02    0.46550E-03
    0.14149E+02    0.59071E-03
    0.14435E+02    0.77658E-03
    0.14727E+02    0.97089E-03
    0.15024E+02    0.10595E-02
    0.15328E+02    0.92642E-03
    0.15637E+02    0.61115E-03
    0.15953E+02    0.33205E-03
    0.16275E+02    0.17105E-03
    0.16604E+02    0.96170E-04
    0.16940E+02    0.67939E-04
    0.17282E+02    0.66834E-04
    0.17631E+02    0.81437E-04
    0.17987E+02    0.10103E-03
    0.18351E+02    0.10488E-03
    0.18721E+02    0.74880E-04
    0.19099E+02    0.31816E-04
    0.19485E+02    0.93766E-05
    0.19879E+02    0.24860E-05
    0.20280E+02    0.76917E-06
    0.20690E+02    0.36023E-06
    0.21108E+02    0.31402E-06
    0.21535E+02    0.45983E-06
    0.21970E+02    0.91349E-06
    0.22413E+02    0.19881E-05
    0.22866E+02    0.38282E-05
    0.23328E+02    0.54271E-05
    0.23799E+02    0.56111E-05
    0.24280E+02    0.44612E-05
    0.24771E+02    0.28764E-05
    0.25271E+02    0.15859E-05
    0.25782E+02    0.79208E-06
    0.26302E+02    0.38966E-06
    0.26834E+02    0.20725E-06
    0.27376E+02    0.13080E-06
    0.27929E+02    0.10752E-06
    0.28493E+02    0.12192E-06
    0.29069E+02    0.16418E-06
    0.29656E+02    0.20983E-06
    0.30255E+02    0.20340E-06
    0.30866E+02    0.11952E-06
    0.31490E+02    0.36204E-07
    0.32126E+02    0.68860E-08
    0.32775E+02    0.11398E-08
    0.33437E+02    0.22755E-09
    0.34112E+02    0.75953E-10
    0.34801E+02    0.55101E-10
    0.35504E+02    0.77922E-10
    0.36222E+02    0.16865E-09
    0.36953E+02    0.43847E-09
    0.37700E+02    0.10750E-08
    0.38462E+02    0.20080E-08
    0.39239E+02    0.27302E-08
    0.40031E+02    0.27409E-08
    0.40840E+02    0.20615E-08
    0.41665E+02    0.11785E-08
    0.42507E+02    0.52612E-09
    0.43365E+02    0.20261E-09
    0.44241E+02    0.76315E-10
    0.45135E+02    0.31880E-10
    0.46047E+02    0.16748E-10
    0.46977E+02    0.12251E-10
    0.47926E+02    0.12043E-10
    0.48894E+02    0.14612E-10
    0.49882E+02    0.20101E-10
    0.50890E+02    0.28797E-10
    0.51918E+02    0.39511E-10
    0.52966E+02    0.48093E-10
    0.54036E+02    0.48229E-10
    0.55128E+02    0.37004E-10
    0.56242E+02    0.20174E-10
    0.57378E+02    0.74953E-11
    0.58537E+02    0.21937E-11
    0.59720E+02    0.62514E-12
    0.60926E+02    0.21440E-12
    0.62157E+02    0.10938E-12
    0.63412E+02    0.97652E-13
    0.64693E+02    0.13465E-12
    0.66000E+02    0.22830E-12
    0.67334E+02    0.37899E-12
    0.68694E+02    0.49034E-12
    0.70082E+02    0.41145E-12
    0.71497E+02    0.24067E-12
    0.72942E+02    0.11562E-12
    0.74415E+02    0.53760E-13
    0.75918E+02    0.28505E-13
    0.77452E+02    0.19708E-13
    0.79017E+02    0.17068E-13
    0.80613E+02    0.16706E-13
    0.82241E+02    0.16676E-13
    0.83903E+02    0.15318E-13
    0.85598E+02    0.11903E-13
    0.87327E+02    0.80223E-14
    0.89091E+02    0.49981E-14
    0.90891E+02    0.30685E-14
    0.92727E+02    0.19789E-14
    0.94600E+02    0.14085E-14
    0.96511E+02    0.10695E-14
    0.98461E+02    0.81286E-15
    0.10045E+03    0.58003E-15
    0.10248E+03    0.36455E-15
    0.10455E+03    0.19310E-15
    0.10666E+03    0.92544E-16
    0.10882E+03    0.44890E-16
    0.11101E+03    0.24656E-16
    0.11326E+03    0.17155E-16
    0.11554E+03    0.16505E-16
    0.11788E+03    0.20783E-16
    0.12026E+03    0.30803E-16
    0.12269E+03    0.48325E-16
    0.12517E+03    0.72167E-16
    0.12770E+03    0.93324E-16
    0.13028E+03    0.10161E-15
    0.13291E+03    0.92768E-16
    0.13559E+03    0.70722E-16
    0.13833E+03    0.44837E-16
    0.14113E+03    0.23830E-16
    0.14398E+03    0.11485E-16
    0.14689E+03    0.55681E-17
    0.14985E+03    0.30127E-17
    0.15288E+03    0.20182E-17
    0.15597E+03    0.18156E-17
    0.15912E+03    0.20891E-17
    0.16233E+03    0.27945E-17
    0.16561E+03    0.39493E-17
    0.16896E+03    0.53595E-17
    0.17237E+03    0.64404E-17
    0.17585E+03    0.68741E-17
    0.17941E+03    0.67371E-17
    0.18303E+03    0.62680E-17
    0.18673E+03    0.57232E-17
    0.19050E+03    0.52710E-17
    0.19435E+03    0.48640E-17
    0.19828E+03    0.44128E-17
    0.20228E+03    0.38622E-17
    0.20637E+03    0.31999E-17
    0.21054E+03    0.24806E-17
    0.21479E+03    0.18555E-17
    0.21913E+03    0.14019E-17
    0.22356E+03    0.11202E-17
    0.22807E+03    0.99106E-18
    0.23268E+03    0.10014E-17
    0.23738E+03    0.10932E-17
    0.24217E+03    0.11827E-17
    0.24707E+03    0.11630E-17
    0.25206E+03    0.95336E-18
    0.25715E+03    0.61055E-18
    0.26234E+03    0.32423E-18
    0.26764E+03    0.15846E-18
    0.27305E+03    0.79118E-19
    0.27857E+03    0.44793E-19
    0.28419E+03    0.31239E-19
    0.28994E+03    0.25735E-19
    0.29579E+03    0.22966E-19
    0.30177E+03    0.20357E-19
    0.30786E+03    0.16434E-19
    0.31408E+03    0.11348E-19
    0.32043E+03    0.72305E-20
    0.32690E+03    0.48186E-20
    0.33351E+03    0.38081E-20
    0.34024E+03    0.40460E-20
    0.34712E+03    0.62732E-20
    0.35413E+03    0.11974E-19
    0.36128E+03    0.21688E-19
    0.36858E+03    0.28726E-19
    0.37603E+03    0.21441E-19
    0.38362E+03    0.74860E-20
    0.39137E+03    0.15587E-20
    0.39928E+03    0.28788E-21
    0.40734E+03    0.70156E-22
    0.41557E+03    0.33559E-22
    0.42397E+03    0.42876E-22
    0.43253E+03    0.11885E-21
    0.44127E+03    0.48243E-21
    0.45019E+03    0.19353E-20
    0.45928E+03    0.51778E-20
    0.46856E+03    0.66431E-20
    0.47802E+03    0.42426E-20
    0.48768E+03    0.15973E-20
    0.49753E+03    0.41989E-21
    0.50758E+03    0.91284E-22
